Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
59	232.8438	1.7798905	151.0836	46.274517	159971	4.4949379	6	1	-79255.464	77012.549	3457	5696.08	5	-1
60	334.03015	1.9170004	87.080269	42.468628	225381.02	24.088562	7	1	-78319.021	76991.264	5307	5677.79	6	-1
61	287.82263	1.7070837	92.367752	36.430771	246272.02	4.4692307	7	1	-78428.51	77043.348	6760	5677.79	6	-1
62	193.10063	1.5097834	85.327888	31.308949	84315	3.8748608	7	1	-78254.844	76851.137	2693	5677.79	6	-1
63	168.66455	1.7959299	85.426514	23.626513	40992	3.8910663	7	1	-78224.851	76939.825	1735	5677.79	6	-1
64	422.5856	1.9660367	156.09543	64.884094	234556	6.8520055	8	1	-77518.029	76825.66	3615	5696.97	7	-1
65	521.74414	1.7899492	210.10909	83.597374	146379	6.4288979	8	1	-77506.58	76968.205	1751	5696.97	7	-1
66	567.83691	1.8401207	223.59814	82.49382	106747	6.3523955	8	1	-77511.74	76956.595	1294	5696.97	7	-1
67	164.26381	2.5029666	126.66575	31.768799	254341	24.670622	8	1	-77348.394	76855.814	8006	5696.97	7	-1
68	188.48007	2.5644547	146.46745	39.565182	235215	43.685787	8	1	-77442.402	77081.886	5945	5696.97	7	-1
69	532.03357	1.4218134	177.36891	64.401184	97761	5.5599475	8	1	-77313.725	76957.24	1518	5696.97	7	-1
70	444.06995	2.862395	151.83662	61.659904	115489	4.770422	8	1	-77303.405	76945.469	1873	5696.97	7	-1
71	333.88742	1.8575644	168.64799	39.632912	147157	4.4570427	9	1	-76525.471	77054.151	3713	5694.31	8	-1
72	239.17462	1.8086401	129.77431	44.779816	146430	4.7232418	9	1	-76430.495	77022.062	3270	5694.31	8	-1
73	237.30066	1.9196102	110.65876	41.722317	170686	3.5465655	9	1	-76502.413	76985.62	4091	5694.31	8	-1
74	343.03546	2.4169267	154.88525	48.027092	120548	4.1541834	9	1	-76442.266	76852.911	2510	5694.31	8	-1
75	343.47516	1.4776548	163.14333	55.110474	134194	4.7889118	9	1	-76543.209	77104.139	2435	5694.31	8	-1
76	320.60013	1.5901274	161.69435	61.165123	191508	4.8585114	9	1	-76497.736	77089.949	3131	5694.31	8	-1
77	363.60724	1.7353414	173.99196	48.444668	120385	4.6450706	9	1	-76610.128	77083.821	2485	5694.31	8	-1
78	395.94205	2.4598149	205.81783	64.647346	132721	4.7009254	9	1	-76677.208	77024.159	2053	5694.31	8	-1
79	241.99799	1.6737629	154.83943	56.345634	195463	4.5877776	9	1	-76418.724	76981.428	3469	5694.31	8	-1
80	227.84715	2.036141	134.25615	38.665466	128756	3.6960962	9	1	-76429.044	76935.955	3330	5694.31	8	-1
81	479.672	1.4745606	151.54373	64.164001	276611	4.465785	9	1	-76629.155	76922.894	4311	5694.31	8	-1
82	539.77191	1.588839	188.18602	61.869946	191240	6.7321258	9	1	-76514.506	76915.799	3091	5694.31	8	-1
83	352.16818	1.6167124	205.83301	47.992928	122142	6.5921416	9	1	-76682.367	76914.348	2545	5694.31	8	-1
84	330.48883	1.8115942	173.64496	40.22401	102531	5.2369556	9	1	-76426.303	76897.9	2549	5694.31	8	-1
85	307.39987	1.4943486	299.46246	27.902266	93640	5.2216926	9	1	-76657.857	76864.36	3356	5694.31	8	-1
86	382.2326	1.5276342	212.41806	68.05043	167336.02	6.022367	9	1	-76622.544	76963.529	2459	5694.31	8	-1
87	436.78812	2.189158	154.43201	54.872967	232826	5.8828659	9	1	-76617.384	76845.494	4243	5694.31	8	-1
88	340.37231	1.6246051	102.17384	45.743523	250765.98	4.2254653	9	1	-76579.651	77000.133	5482	5694.31	8	-1
89	130.57954	2.1801265	211.36404	21.638586	57537	3.523505	9	1	-76689.946	77025.449	2659	5694.31	8	-1
90	168.85667	1.5657918	104.18462	42.581898	237096	4.0150862	10	1	-75758.986	76956.917	5568	5695.77	9	-1
91	474.73413	1.4845606	153.48106	62.055466	232708	4.9746666	10	1	-75627.084	76925.151	3750	5695.77	9	-1
92	366.06918	1.6953168	175.25478	70.908325	252150	5.2505627	10	1	-75536.784	77076.081	3556	5695.77	9	-1
93	396.27267	1.798317	159.57985	66.345856	238447	4.8149695	10	1	-75529.527	77062.053	3594	5695.77	9	-1
94	367.52301	1.8330206	183.96613	49.482304	195752	5.5808897	10	1	-75587.577	76929.505	3956	5695.77	9	-1
95	410.06686	2.1350135	114.06112	85.419121	371744	5.4099264	10	1	-75503.566	76913.219	4352	5695.77	9	-1
96	394.92258	2.5515676	157.10088	55.844009	250237	5.4141932	10	1	-75678.684	76902.415	4481	5695.77	9	-1
97	299.4252	2.0474125	201.05138	59.240253	196026	5.0389848	10	1	-75621.279	76883.549	3309	5695.77	9	-1
98	450.07797	1.8048382	216.03175	69.963303	198276	5.7582922	10	1	-75638.371	76875.164	2834	5695.77	9	-1
99	300.33072	2.6051886	166.05743	68.3778	442883	5.5442333	10	1	-75654.98	76854.685	6477	5695.77	9	-1
100	380.84247	1.7109852	152.06584	61.080204	276449	4.4348211	10	1	-75716.577	77064.149	4526	5695.77	9	-1
101	381.85617	1.7744123	124.62767	60.244423	132357	5.9972692	10	1	-75580.321	76844.042	2197	5695.77	9	-1
102	360.43884	1.8196131	117.75307	56.231014	123652	6.4611187	10	1	-75594.189	76823.725	2199	5695.77	9	-1
103	359.60114	2.5051287	201.57829	42.719551	228336	4.5779233	10	1	-75611.926	77024.159	5345	5695.77	9	-1
104	412.44962	2.2194851	124.15551	64.582237	259556.02	5.8927593	10	1	-75632.727	77002.068	4019	5695.77	9	-1
105	243.28679	1.6276342	94.455246	53.713879	244237	4.4917526	10	1	-75684.327	76835.012	4547	5695.77	9	-1
106	455.53622	1.8826786	176.18324	53.295082	201562	7.9111581	11	1	-74829.639	76964.658	3782	5692.6	10	-1
107	373.50925	1.4400306	275.3075	29.308641	75968	4.6157408	11	1	-74675.645	76900.158	2592	5692.6	10	-1
108	357.22189	1.6154485	159.59941	45.15646	107653	4.0721478	11	1	-74673.549	76823.886	2384	5692.6	10	-1
109	548.21033	1.6634615	296.17142	47.196396	81225	6.0267286	11	1	-74665.97	76863.07	1721	5692.6	10	-1
110	451.40005	1.8062735	259.00974	64.500229	284575	6.7311878	11	1	-74676.935	76849.041	4412	5692.6	10	-1
111	515.72528	1.8100935	115.72571	63.984806	160026	8.0419836	11	1	-74772.556	77006.26	2501	5692.6	10	-1
112	428.94366	1.6020297	311.06439	38.392975	104928	5.7431393	11	1	-74657.746	76850.815	2733	5692.6	10	-1
113	372.00839	2.1043095	221.84164	53.61618	108680	6.631475	13	1	-72882.095	77077.533	2027	5690.85	12	-1
114	240.23462	1.9848219	136.75391	51.563145	175160	4.4757137	13	1	-72857.908	77072.211	3397	5690.85	12	-1
115	245.82397	2.0490654	142.94211	35.025566	119192	3.9080224	13	1	-72852.425	76831.304	3403	5690.85	12	-1
116	196.33041	1.5375058	108.49009	39.846775	172935	3.6686635	13	1	-72816.628	77005.131	4340	5690.85	12	-1
117	233.15326	2.0693481	116.60162	35.687603	127832.99	4.5259633	13	1	-72840.492	76877.905	3582	5690.85	12	-1
118	171.06117	1.485133	100.28745	36.006668	183634	2.9731371	13	1	-72937.242	76867.908	5100	5690.85	12	-1
119	274.01736	2.7251482	162.89008	43.752129	123381	4.9631205	13	1	-73106.716	76839.044	2820	5690.85	12	-1
120	285.70984	1.4552176	162.522	51.841522	303895	5.4469466	13	1	-72901.768	77039.8	5862	5690.85	12	-1
121	387.88281	1.8510587	195.6806	58.967865	244068	6.1860352	13	1	-73116.391	77029.319	4139	5690.85	12	-1
122	298.52982	1.8207512	133.70229	54.24297	144666	4.6291714	13	1	-72789.215	76920.798	2667	5690.85	12	-1
123	320.88528	1.5989091	206.57402	61.543301	166290	6.3852701	13	1	-72913.216	76887.419	2702	5690.85	12	-1
124	373.30508	1.8261629	219.55519	77.390076	347791	7.5447264	13	1	-72968.041	76983.201	4494	5690.85	12	-1
125	331.11816	1.6600886	157.48447	49.298038	120583	5.2751431	13	1	-72855.65	76948.694	2446	5690.85	12	-1
126	159.78909	1.6678485	104.35545	35.2047	187289	4.9045115	13	1	-73014.481	76846.945	5320	5690.85	12	-1
127	142.5509	1.5201587	112.27729	25.534441	159769	3.7243087	13	1	-73013.352	76921.926	6257	5690.85	12	-1
128	174.31795	1.8363997	78.697746	74.261635	402201	109.33752	13	1	-72982.393	77014.645	5416	5690.85	12	-1
129	167.2204	1.5376789	72.608086	66.331749	375902.03	98.408325	13	1	-72999.807	77001.261	5667	5690.85	12	-1
130	222.17352	1.5236265	123.20947	57.280396	401421	4.5827627	15	1	-71093.866	76951.113	7008	5689.57	14	-1
131	156.10263	1.9731264	104.65718	42.917095	226216.02	3.5966611	15	1	-71149.981	76833.561	5271	5689.57	14	-1
132	154.86876	2.3331484	99.153366	33.65696	177978	4.2210665	15	1	-71198.195	76959.336	5288	5689.57	14	-1
133	246.54865	1.4146097	145.02226	45.682011	270940	4.4270782	15	1	-71254.149	76961.271	5931	5689.57	14	-1
134	266.64639	3.284239	117.6198	40.563484	234822.02	4.496459	15	1	-71079.031	77007.711	5789	5689.57	14	-1
135	262.76013	1.7260738	166.93205	56.234673	313677	5.1122265	15	1	-71015.821	76957.724	5578	5689.57	14	-1
136	341.737	1.9203324	206.88312	60.036156	121213	6	19	1	-67714.617	76996.746	2019	5684.58	18	-1
137	261.13144	2.0639302	167.25571	46.498333	195293	4.5135713	19	1	-67430.495	76864.038	4200	5684.58	18	-1
138	287.43967	1.772256	212.25145	52.231213	144576	5.3796964	19	1	-67573.04	76959.014	2768	5684.58	18	-1
139	340.2395	1.8053418	269.75955	61.05439	127970	8.2170801	19	1	-67612.708	76923.378	2096	5684.58	18	-1
140	203.29535	1.7936956	134.94012	43.880371	370833.03	52.68063	19	1	-67624.479	76902.738	8451	5684.58	18	-1
141	210.55472	2.315361	121.1573	53.975655	456742	3.7569132	40	1	-66690.939	76141.735	8462	5685.04	39	-1
142	161.32454	1.9165399	128.86552	31.388348	164318	3.3386819	40	1	-66566.615	76127.223	5235	5685.04	39	-1
143	270.52271	1.8736999	124.64706	45.797096	123011	4.5238271	40	1	-66718.351	76168.341	2686	5685.04	39	-1
144	273.54593	2.273525	159.62534	46.23098	152516	4.6698999	40	1	-66515.66	76045.63	3299	5685.04	39	-1
145	277.25391	2.5648629	134.29387	50.212471	134469	5.3801346	40	1	-66518.885	75984.194	2678	5685.04	39	-1
146	199.36679	1.7025475	98.162758	39.301579	154298	4.0636783	40	1	-66535.816	76089.167	3926	5685.04	39	-1
147	193.5097	2.4620485	159.58171	31.09329	132986	4.1377134	40	1	-66769.79	75970.165	4277	5685.04	39	-1
148	182.65872	2.4014762	133.83585	30.260746	128124	3.4130845	40	1	-66561.455	76049.661	4234	5685.04	39	-1
149	404.35001	1.9039137	131.64442	72.59919	287275	5.8673239	38	1	-68359.197	76090.296	3957	5687.8	37	-1
150	176.4223	2.3855923	115.67493	25.232676	120158	4.0541787	38	1	-68581.239	76026.602	4762	5687.8	37	-1
151	308.11301	2.5926946	85.550758	44.259811	234577	4.2930188	38	1	-68414.184	76003.544	5300	5687.8	37	-1
152	342.03104	2.4401148	121.14466	52.394661	253171	29.762417	38	1	-68518.029	75937.754	4832	5687.8	37	-1
153	385.21506	1.4631636	171.19881	57.514084	106171	6.4469123	38	1	-68400.477	76146.25	1846	5687.8	37	-1
154	193.94646	1.980846	120.83598	40.350109	201226	3.4904752	38	1	-68533.025	76136.575	4987	5687.8	37	-1
155	194.35155	2.6784173	123.95859	33.71611	140023	3.7929208	38	1	-68327.109	76072.881	4153	5687.8	37	-1
156	207.98204	1.5126483	165.17809	38.082642	169582	4.5587244	38	1	-68414.506	76078.041	4453	5687.8	37	-1
157	420.57095	1.4986351	194.09816	71.428131	233569.98	8.3207951	38	1	-68383.708	76038.696	3270	5687.8	37	-1
158	264.88651	2.2398365	141.92218	53.022266	245281	4.665802	38	1	-68451.432	76125.449	4626	5687.8	37	-1
159	292.81329	2.127328	113.59413	45.299805	115741	4.6090021	38	1	-68477.071	76063.69	2555	5687.8	37	-1
160	451.47092	1.7895941	228.33197	61.179649	105229	7.1186047	38	1	-68446.111	75956.62	1720	5687.8	37	-1
161	306.40387	1.54202	115.9888	48.392666	125337.01	4.0984554	38	1	-68436.436	76162.214	2590	5687.8	37	-1
162	321.07681	1.8417204	191.72432	46.765144	106531	6.1014047	38	1	-68480.135	76008.542	2278	5687.8	37	-1
163	174.58902	1.5706522	119.07153	45.454723	207819	3.3134296	38	1	-68533.992	76097.875	4572	5687.8	37	-1
164	168.65446	1.7045674	112.1748	24.636469	127272	2.7801006	38	1	-68520.609	76011.768	5166	5687.8	37	-1
165	172.88644	2.189597	121.97821	23.937626	119736.01	4.2896843	38	1	-68340.815	75973.229	5002	5687.8	37	-1
166	333.75647	1.4627151	223.67754	37.108406	94478	5.2659073	38	1	-68480.78	76108.195	2546	5687.8	37	-1
