Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
141	238.76668	1.8259038	163.47581	53.827393	152493	4.6007767	19	1	-67738.3	38854.395	2833	5714.24	18	-1
142	137.48253	2.237246	129.38449	57.090225	387243	5.2498894	19	1	-67567.536	38709.109	6783	5714.24	18	-1
143	169.32568	1.6887417	117.13178	45.008953	160862	3.4289312	19	1	-67626.554	38875.841	3574	5714.24	18	-1
144	236.52351	1.950495	113.12582	38.368813	93006	4.8040428	19	1	-67720.24	38855.524	2424	5714.24	18	-1
145	79.277107	1.802099	119.66415	75.575302	50182	3.1114457	19	1	-67549.154	38719.912	664	5714.24	18	-1
146	285.35315	1.7978625	127.45106	43.460423	92788	5.7695551	20	1	-66688.821	38784.735	2135	5714.18	19	-1
147	218.34746	2.8987594	105.63033	49.090176	218844	5.1253924	20	1	-66576.753	38742.649	4458	5714.18	19	-1
148	382.08545	1.8416535	185.63095	50.525898	381420	5.1638627	20	1	-66738.97	38686.534	7549	5714.18	19	-1
149	208.14471	2.9338882	115.55956	76.819763	317957	5.3488765	20	1	-66643.349	38678.471	4139	5714.18	19	-1
150	197.7021	1.6683511	134.78899	42.233761	154111	5.3176212	20	1	-66662.86	38702.981	3649	5714.18	19	-1
151	232.72612	3.0190476	153.96156	70.504478	188952	4.471642	20	1	-66737.035	38631.225	2680	5714.18	19	-1
152	257.83878	2.2770642	129.97595	63.849396	342552	14.498229	20	1	-66792.182	38839.076	5365	5714.18	19	-1
153	301.47537	2.3669251	173.76923	49.011211	187958	4.731421	40	1	-66534.505	37857	3835	5715.01	39	-1
154	246.20018	2.2447102	253.68318	34.742329	187956	5.3223658	40	1	-66784.281	37808.948	5410	5715.01	39	-1
155	202.6882	1.7174585	172.20853	55.396729	196326	3.8868511	40	1	-66632.223	37729.451	3544	5715.01	39	-1
156	205.13225	2.8262739	125.6973	34.06955	208675.98	4.029551	40	1	-66692.369	37940.527	6125	5715.01	39	-1
157	273.24185	1.5104167	157.29134	46.674019	226368.98	4.5377321	40	1	-66679.307	37811.527	4850	5715.01	39	-1
158	339.59995	1.4956563	312.45779	106.3266	447316	6.9289279	40	1	-66594.651	37781.535	4207	5715.01	39	-1
159	194.63983	1.4374559	119.51366	36.293312	249697.98	3.75	40	1	-66642.381	37890.701	6880	5715.01	39	-1
160	175.15158	1.8355802	175.31841	38.140919	157522	3.6305084	40	1	-66780.572	37946.816	4130	5715.01	39	-1
161	196.81009	1.7291758	334.93918	15.609385	70851	4.2531395	40	1	-66626.74	37768.151	4539	5715.01	39	-1
162	330.56995	1.4087948	145.36732	65.497383	200422	4.8885622	39	1	-67516.742	37694.944	3060	5714.85	38	-1
163	217.59148	2.1865778	138.5248	53.067886	220444	5.0007224	39	1	-67417.09	37828.942	4154	5714.85	38	-1
